Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0.8
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
-1.802800e-01,-0.06
-1.802600e-01,-0.02
-1.802400e-01,-0.02
-1.802200e-01,-0.02
-1.802000e-01,-0.04
-1.801800e-01,-0.04
-1.801600e-01,-0.08
-1.801400e-01,-0.06
-1.801200e-01,-0.04
-1.801000e-01,-0.02
-1.800800e-01,-0.04
-1.800600e-01,-0.04
-1.800400e-01,-0.06
-1.800200e-01,-0.06
-1.800000e-01,-0.06
-1.799800e-01,-0.02
-1.799600e-01,-0.02
-1.799400e-01,-0.02
-1.799200e-01,-0.02
-1.799000e-01,-0.06
-1.798800e-01,-0.04
-1.798600e-01,-0.04
-1.798400e-01,-0.02
-1.798200e-01,-0.02
-1.798000e-01,-0.04
-1.797800e-01,-0.04
-1.797600e-01,-0.04
-1.797400e-01,-0.04
-1.797200e-01,-0.04
-1.797000e-01,-0.04
-1.796800e-01,-0.02
-1.796600e-01,-0.04
-1.796400e-01,-0.04
-1.796200e-01,-0.04
-1.796000e-01,-0.02
-1.795800e-01,-0.02
-1.795600e-01,-0.02
-1.795400e-01,0
-1.795200e-01,-0.02
-1.795000e-01,-0.02
-1.794800e-01,-0.04
-1.794600e-01,-0.02
-1.794400e-01,-0.02
-1.794200e-01,-0.02
-1.794000e-01,-0.02
-1.793800e-01,-0.02
-1.793600e-01,-0.04
-1.793400e-01,-0.06
-1.793200e-01,-0.04
-1.793000e-01,-0.04
-1.792800e-01,-0.04
-1.792600e-01,-0.04
-1.792400e-01,-0.06
-1.792200e-01,-0.06
-1.792000e-01,-0.06
-1.791800e-01,-0.06
-1.791600e-01,-0.08
-1.791400e-01,-0.06
-1.791200e-01,-0.04
-1.791000e-01,-0.04
-1.790800e-01,-0.06
-1.790600e-01,-0.04
-1.790400e-01,-0.04
-1.790200e-01,-0.04
-1.790000e-01,-0.02
-1.789800e-01,-0.04
-1.789600e-01,-0.02
-1.789400e-01,-0.02
-1.789200e-01,-0.02
-1.789000e-01,-0.02
-1.788800e-01,-0.02
-1.788600e-01,-0.04
-1.788400e-01,-0.06
-1.788200e-01,-0.06
-1.788000e-01,-0.06
-1.787800e-01,-0.04
-1.787600e-01,-0.04
-1.787400e-01,-0.06
-1.787200e-01,-0.08
-1.787000e-01,-0.08
-1.786800e-01,-0.08
-1.786600e-01,-0.08
-1.786400e-01,-0.04
-1.786200e-01,-0.04
-1.786000e-01,-0.04
-1.785800e-01,-0.02
-1.785600e-01,-0.06
-1.785400e-01,-0.04
-1.785200e-01,-0.04
-1.785000e-01,-0.06
-1.784800e-01,-0.04
-1.784600e-01,-0.02
-1.784400e-01,-0.02
-1.784200e-01,0.02
-1.784000e-01,-0.02
-1.783800e-01,-0.02
-1.783600e-01,-0.04
-1.783400e-01,-0.04
-1.783200e-01,-0.04
-1.783000e-01,-0.06
-1.782800e-01,-0.02
-1.782600e-01,-0.04
-1.782400e-01,-0.04
-1.782200e-01,-0.04
-1.782000e-01,-0.06
-1.781800e-01,-0.04
-1.781600e-01,-0.1
-1.781400e-01,-0.06
-1.781200e-01,-0.04
-1.781000e-01,-0.06
-1.780800e-01,-0.04
-1.780600e-01,-0.06
-1.780400e-01,-0.06
-1.780200e-01,-0.1
-1.780000e-01,-0.06
-1.779800e-01,-0.06
-1.779600e-01,-0.04
-1.779400e-01,-0.02
-1.779200e-01,-0.04
-1.779000e-01,-0.04
-1.778800e-01,-0.08
-1.778600e-01,-0.06
-1.778400e-01,-0.06
-1.778200e-01,-0.02
-1.778000e-01,-0.02
-1.777800e-01,-0.04
-1.777600e-01,0
-1.777400e-01,0
-1.777200e-01,-0.02
-1.777000e-01,-0.02
-1.776800e-01,-0.04
-1.776600e-01,-0.04
-1.776400e-01,-0.02
-1.776200e-01,-0.02
-1.776000e-01,-0.04
-1.775800e-01,-0.06
-1.775600e-01,-0.06
-1.775400e-01,-0.08
-1.775200e-01,-0.06
-1.775000e-01,-0.1
-1.774800e-01,-0.08
-1.774600e-01,-0.06
-1.774400e-01,-0.04
-1.774200e-01,-0.02
-1.774000e-01,-0.02
-1.773800e-01,-0.04
-1.773600e-01,-0.06
-1.773400e-01,-0.06
-1.773200e-01,-0.06
-1.773000e-01,-0.02
-1.772800e-01,0
-1.772600e-01,-0.02
-1.772400e-01,-0.02
-1.772200e-01,-0.04
-1.772000e-01,-0.06
-1.771800e-01,-0.08
-1.771600e-01,-0.06
-1.771400e-01,-0.02
-1.771200e-01,-0.02
-1.771000e-01,-0.02
-1.770800e-01,-0.06
-1.770600e-01,-0.08
-1.770400e-01,-0.1
-1.770200e-01,-0.08
-1.770000e-01,-0.04
-1.769800e-01,-0.02
-1.769600e-01,-0.04
-1.769400e-01,-0.08
-1.769200e-01,-0.08
-1.769000e-01,-0.08
-1.768800e-01,-0.06
-1.768600e-01,-0.04
-1.768400e-01,-0.04
-1.768200e-01,-0.02
-1.768000e-01,-0.04
-1.767800e-01,-0.02
-1.767600e-01,-0.02
-1.767400e-01,-0.02
-1.767200e-01,-0.02
-1.767000e-01,-0.04
-1.766800e-01,-0.04
-1.766600e-01,-0.02
-1.766400e-01,-0.04
-1.766200e-01,-0.02
-1.766000e-01,-0.02
-1.765800e-01,-0.02
-1.765600e-01,-0.04
-1.765400e-01,-0.04
-1.765200e-01,-0.06
-1.765000e-01,-0.04
-1.764800e-01,-0.04
-1.764600e-01,-0.02
-1.764400e-01,-0.02
-1.764200e-01,-0.06
-1.764000e-01,-0.08
-1.763800e-01,-0.06
-1.763600e-01,-0.06
-1.763400e-01,-0.04
-1.763200e-01,-0.04
-1.763000e-01,-0.04
-1.762800e-01,-0.06
-1.762600e-01,-0.08
-1.762400e-01,-0.08
-1.762200e-01,-0.08
-1.762000e-01,-0.08
-1.761800e-01,-0.04
-1.761600e-01,-0.04
-1.761400e-01,-0.02
-1.761200e-01,-0.02
-1.761000e-01,-0.02
-1.760800e-01,-0.04
-1.760600e-01,-0.06
-1.760400e-01,-0.08
-1.760200e-01,-0.06
-1.760000e-01,-0.02
-1.759800e-01,-0.02
-1.759600e-01,-0.02
-1.759400e-01,-0.04
-1.759200e-01,-0.06
-1.759000e-01,-0.06
-1.758800e-01,-0.08
-1.758600e-01,-0.02
-1.758400e-01,-0.02
-1.758200e-01,-0.04
-1.758000e-01,-0.06
-1.757800e-01,-0.08
-1.757600e-01,-0.08
-1.757400e-01,-0.08
-1.757200e-01,-0.04
-1.757000e-01,-0.04
-1.756800e-01,-0.04
-1.756600e-01,-0.04
-1.756400e-01,-0.04
-1.756200e-01,-0.04
-1.756000e-01,-0.02
-1.755800e-01,-0.02
-1.755600e-01,-0.04
-1.755400e-01,-0.04
-1.755200e-01,-0.04
-1.755000e-01,-0.02
-1.754800e-01,-0.02
-1.754600e-01,-0.02
-1.754400e-01,-0.04
-1.754200e-01,-0.06
-1.754000e-01,-0.08
-1.753800e-01,-0.06
-1.753600e-01,-0.06
-1.753400e-01,-0.04
-1.753200e-01,-0.04
-1.753000e-01,-0.04
-1.752800e-01,-0.06
-1.752600e-01,-0.08
-1.752400e-01,-0.08
-1.752200e-01,-0.06
-1.752000e-01,-0.06
-1.751800e-01,-0.04
-1.751600e-01,-0.02
-1.751400e-01,-0.04
-1.751200e-01,-0.04
-1.751000e-01,-0.04
-1.750800e-01,-0.04
-1.750600e-01,-0.04
-1.750400e-01,-0.02
-1.750200e-01,0.02
-1.750000e-01,0
-1.749800e-01,-0.02
-1.749600e-01,-0.04
-1.749400e-01,-0.06
-1.749200e-01,-0.02
-1.749000e-01,-0.04
-1.748800e-01,-0.02
-1.748600e-01,-0.02
-1.748400e-01,-0.04
-1.748200e-01,-0.08
-1.748000e-01,-0.06
-1.747800e-01,-0.06
-1.747600e-01,-0.02
-1.747400e-01,-0.02
-1.747200e-01,-0.02
-1.747000e-01,-0.02
-1.746800e-01,-0.04
-1.746600e-01,-0.08
-1.746400e-01,-0.04
-1.746200e-01,-0.04
-1.746000e-01,-0.02
-1.745800e-01,-0.02
-1.745600e-01,-0.04
-1.745400e-01,-0.08
-1.745200e-01,-0.06
-1.745000e-01,-0.04
-1.744800e-01,-0.02
-1.744600e-01,-0.02
-1.744400e-01,-0.02
-1.744200e-01,-0.06
-1.744000e-01,-0.06
-1.743800e-01,-0.02
-1.743600e-01,-0.02
-1.743400e-01,0
-1.743200e-01,0.02
-1.743000e-01,-0.02
-1.742800e-01,-0.02
-1.742600e-01,-0.04
-1.742400e-01,-0.04
-1.742200e-01,-0.04
-1.742000e-01,-0.02
-1.741800e-01,-0.02
-1.741600e-01,-0.04
-1.741400e-01,-0.04
-1.741200e-01,-0.04
-1.741000e-01,-0.06
-1.740800e-01,-0.06
-1.740600e-01,-0.04
-1.740400e-01,-0.02
-1.740200e-01,-0.04
-1.740000e-01,-0.02
-1.739800e-01,-0.02
-1.739600e-01,0
-1.739400e-01,-0.02
-1.739200e-01,-0.02
-1.739000e-01,-0.02
-1.738800e-01,-0.02
-1.738600e-01,-0.02
-1.738400e-01,0
-1.738200e-01,0
-1.738000e-01,-0.02
-1.737800e-01,-0.02
-1.737600e-01,-0.02
-1.737400e-01,-0.04
-1.737200e-01,-0.02
-1.737000e-01,-0.02
-1.736800e-01,-0.02
-1.736600e-01,-0.02
-1.736400e-01,-0.04
-1.736200e-01,-0.04
-1.736000e-01,-0.04
-1.735800e-01,-0.04
-1.735600e-01,-0.04
-1.735400e-01,-0.04
-1.735200e-01,-0.02
-1.735000e-01,-0.04
-1.734800e-01,-0.04
-1.734600e-01,-0.06
-1.734400e-01,-0.04
-1.734200e-01,-0.02
-1.734000e-01,-0.02
-1.733800e-01,-0.02
-1.733600e-01,-0.02
-1.733400e-01,-0.02
-1.733200e-01,-0.02
-1.733000e-01,-0.02
-1.732800e-01,0
-1.732600e-01,-0.02
-1.732400e-01,0
-1.732200e-01,-0.02
-1.732000e-01,-0.04
-1.731800e-01,-0.02
-1.731600e-01,-0.02
-1.731400e-01,-0.02
-1.731200e-01,-0.02
-1.731000e-01,-0.04
-1.730800e-01,-0.02
-1.730600e-01,-0.02
-1.730400e-01,-0.02
-1.730200e-01,-0.02
-1.730000e-01,-0.02
-1.729800e-01,-0.02
-1.729600e-01,-0.02
-1.729400e-01,-0.02
-1.729200e-01,-0.02
-1.729000e-01,-0.02
-1.728800e-01,-0.02
-1.728600e-01,-0.02
-1.728400e-01,-0.04
-1.728200e-01,-0.06
-1.728000e-01,-0.06
-1.727800e-01,-0.06
-1.727600e-01,-0.02
-1.727400e-01,-0.04
-1.727200e-01,-0.02
-1.727000e-01,0
-1.726800e-01,-0.02
-1.726600e-01,-0.02
-1.726400e-01,-0.02
-1.726200e-01,-0.02
-1.726000e-01,-0.02
-1.725800e-01,-0.04
-1.725600e-01,-0.02
-1.725400e-01,-0.02
-1.725200e-01,-0.02
-1.725000e-01,-0.02
-1.724800e-01,-0.04
-1.724600e-01,-0.04
-1.724400e-01,-0.06
-1.724200e-01,-0.04
-1.724000e-01,-0.04
-1.723800e-01,-0.02
-1.723600e-01,-0.04
-1.723400e-01,-0.04
-1.723200e-01,-0.04
-1.723000e-01,-0.04
-1.722800e-01,-0.06
-1.722600e-01,-0.06
-1.722400e-01,-0.02
-1.722200e-01,-0.02
-1.722000e-01,-0.02
-1.721800e-01,-0.02
-1.721600e-01,-0.02
-1.721400e-01,-0.02
-1.721200e-01,-0.04
-1.721000e-01,-0.02
-1.720800e-01,-0.02
-1.720600e-01,-0.02
-1.720400e-01,-0.04
-1.720200e-01,-0.06
-1.720000e-01,-0.04
-1.719800e-01,-0.04
-1.719600e-01,-0.04
-1.719400e-01,-0.06
-1.719200e-01,-0.02
-1.719000e-01,-0.04
-1.718800e-01,-0.04
-1.718600e-01,-0.04
-1.718400e-01,-0.02
-1.718200e-01,-0.02
-1.718000e-01,-0.02
-1.717800e-01,-0.02
-1.717600e-01,-0.04
-1.717400e-01,-0.06
-1.717200e-01,-0.04
-1.717000e-01,-0.04
-1.716800e-01,-0.02
-1.716600e-01,0
-1.716400e-01,-0.02
-1.716200e-01,-0.04
-1.716000e-01,-0.04
-1.715800e-01,-0.04
-1.715600e-01,-0.06
-1.715400e-01,-0.02
-1.715200e-01,-0.02
-1.715000e-01,-0.04
-1.714800e-01,-0.04
-1.714600e-01,-0.04
-1.714400e-01,-0.04
-1.714200e-01,-0.02
-1.714000e-01,-0.02
-1.713800e-01,-0.02
-1.713600e-01,0
-1.713400e-01,-0.02
-1.713200e-01,-0.02
-1.713000e-01,-0.02
-1.712800e-01,-0.04
-1.712600e-01,-0.04
-1.712400e-01,-0.02
-1.712200e-01,-0.02
-1.712000e-01,-0.06
-1.711800e-01,-0.04
-1.711600e-01,-0.04
-1.711400e-01,-0.06
-1.711200e-01,-0.06
-1.711000e-01,-0.08
-1.710800e-01,-0.06
-1.710600e-01,-0.04
-1.710400e-01,-0.04
-1.710200e-01,-0.02
-1.710000e-01,-0.02
-1.709800e-01,-0.04
-1.709600e-01,-0.04
-1.709400e-01,-0.04
-1.709200e-01,-0.06
-1.709000e-01,-0.02
-1.708800e-01,0
-1.708600e-01,0
-1.708400e-01,-0.02
-1.708200e-01,-0.02
-1.708000e-01,-0.04
-1.707800e-01,-0.04
-1.707600e-01,-0.02
-1.707400e-01,-0.02
-1.707200e-01,-0.02
-1.707000e-01,-0.02
-1.706800e-01,-0.02
-1.706600e-01,-0.02
-1.706400e-01,-0.04
-1.706200e-01,-0.02
-1.706000e-01,-0.06
-1.705800e-01,-0.06
-1.705600e-01,-0.06
-1.705400e-01,-0.02
-1.705200e-01,-0.02
-1.705000e-01,-0.02
-1.704800e-01,-0.04
-1.704600e-01,-0.08
-1.704400e-01,-0.1
-1.704200e-01,-0.06
-1.704000e-01,-0.04
-1.703800e-01,-0.02
-1.703600e-01,0
-1.703400e-01,0
-1.703200e-01,-0.02
-1.703000e-01,-0.04
-1.702800e-01,-0.02
-1.702600e-01,-0.02
-1.702400e-01,0
-1.702200e-01,-0.02
-1.702000e-01,-0.02
-1.701800e-01,-0.02
-1.701600e-01,-0.04
-1.701400e-01,-0.06
-1.701200e-01,-0.02
-1.701000e-01,-0.02
-1.700800e-01,-0.04
-1.700600e-01,-0.08
-1.700400e-01,-0.08
-1.700200e-01,-0.06
-1.700000e-01,-0.06
-1.699800e-01,-0.04
-1.699600e-01,-0.06
-1.699400e-01,-0.04
-1.699200e-01,-0.06
-1.699000e-01,-0.06
-1.698800e-01,-0.04
-1.698600e-01,0
-1.698400e-01,0
-1.698200e-01,-0.02
-1.698000e-01,-0.02
-1.697800e-01,-0.04
-1.697600e-01,-0.02
-1.697400e-01,-0.02
-1.697200e-01,0
-1.697000e-01,0
-1.696800e-01,-0.02
-1.696600e-01,-0.02
-1.696400e-01,-0.08
-1.696200e-01,-0.02
-1.696000e-01,-0.02
-1.695800e-01,0.02
-1.695600e-01,0
-1.695400e-01,-0.02
-1.695200e-01,-0.02
-1.695000e-01,-0.04
-1.694800e-01,-0.04
-1.694600e-01,-0.02
-1.694400e-01,-0.02
-1.694200e-01,-0.02
-1.694000e-01,-0.02
-1.693800e-01,-0.02
-1.693600e-01,-0.04
-1.693400e-01,-0.06
-1.693200e-01,-0.06
-1.693000e-01,-0.06
-1.692800e-01,-0.04
-1.692600e-01,-0.04
-1.692400e-01,-0.02
-1.692200e-01,-0.02
-1.692000e-01,-0.04
-1.691800e-01,-0.04
-1.691600e-01,-0.02
-1.691400e-01,0
-1.691200e-01,-0.02
-1.691000e-01,-0.02
-1.690800e-01,-0.02
-1.690600e-01,0
-1.690400e-01,0.02
-1.690200e-01,-0.02
-1.690000e-01,-0.02
-1.689800e-01,-0.08
-1.689600e-01,-0.06
-1.689400e-01,-0.04
-1.689200e-01,0
-1.689000e-01,0
-1.688800e-01,-0.02
-1.688600e-01,-0.02
-1.688400e-01,-0.04
-1.688200e-01,-0.06
-1.688000e-01,-0.06
-1.687800e-01,-0.02
-1.687600e-01,-0.02
-1.687400e-01,-0.02
-1.687200e-01,-0.02
-1.687000e-01,-0.02
-1.686800e-01,-0.06
-1.686600e-01,-0.06
-1.686400e-01,-0.02
-1.686200e-01,-0.02
-1.686000e-01,0
-1.685800e-01,0
-1.685600e-01,-0.02
-1.685400e-01,-0.02
-1.685200e-01,-0.04
-1.685000e-01,-0.06
-1.684800e-01,-0.02
-1.684600e-01,-0.02
-1.684400e-01,0.02
-1.684200e-01,0
-1.684000e-01,-0.02
-1.683800e-01,-0.02
-1.683600e-01,-0.04
-1.683400e-01,-0.02
-1.683200e-01,-0.04
-1.683000e-01,-0.02
-1.682800e-01,-0.02
-1.682600e-01,-0.02
-1.682400e-01,-0.02
-1.682200e-01,-0.04
-1.682000e-01,-0.04
-1.681800e-01,-0.06
-1.681600e-01,-0.08
-1.681400e-01,-0.04
-1.681200e-01,-0.02
-1.681000e-01,-0.02
-1.680800e-01,-0.02
-1.680600e-01,-0.02
-1.680400e-01,-0.02
-1.680200e-01,-0.04
-1.680000e-01,-0.04
-1.679800e-01,-0.04
-1.679600e-01,-0.02
-1.679400e-01,-0.02
-1.679200e-01,-0.02
-1.679000e-01,0
-1.678800e-01,0
-1.678600e-01,0
-1.678400e-01,-0.04
-1.678200e-01,-0.02
-1.678000e-01,-0.02
-1.677800e-01,-0.02
-1.677600e-01,0
-1.677400e-01,0
-1.677200e-01,0
-1.677000e-01,-0.02
-1.676800e-01,-0.04
-1.676600e-01,-0.08
-1.676400e-01,-0.06
-1.676200e-01,-0.02
-1.676000e-01,0.02
-1.675800e-01,0
-1.675600e-01,-0.02
-1.675400e-01,-0.04
-1.675200e-01,-0.04
-1.675000e-01,-0.02
-1.674800e-01,-0.04
-1.674600e-01,0
-1.674400e-01,0
-1.674200e-01,0
-1.674000e-01,-0.02
-1.673800e-01,-0.02
-1.673600e-01,-0.02
-1.673400e-01,0
-1.673200e-01,0
-1.673000e-01,0
-1.672800e-01,-0.02
-1.672600e-01,-0.02
-1.672400e-01,-0.02
-1.672200e-01,-0.02
-1.672000e-01,-0.02
-1.671800e-01,-0.02
-1.671600e-01,-0.02
-1.671400e-01,-0.06
-1.671200e-01,-0.04
-1.671000e-01,-0.02
-1.670800e-01,-0.02
-1.670600e-01,0
-1.670400e-01,-0.02
-1.670200e-01,-0.04
-1.670000e-01,-0.04
-1.669800e-01,-0.02
-1.669600e-01,-0.02
-1.669400e-01,0
-1.669200e-01,-0.02
-1.669000e-01,-0.02
-1.668800e-01,-0.04
-1.668600e-01,-0.04
-1.668400e-01,-0.02
-1.668200e-01,-0.04
-1.668000e-01,0
-1.667800e-01,0.02
-1.667600e-01,0
-1.667400e-01,-0.02
-1.667200e-01,-0.04
-1.667000e-01,-0.06
-1.666800e-01,-0.02
-1.666600e-01,-0.02
-1.666400e-01,-0.02
-1.666200e-01,0
-1.666000e-01,-0.02
-1.665800e-01,-0.06
-1.665600e-01,-0.06
-1.665400e-01,-0.06
-1.665200e-01,-0.06
-1.665000e-01,-0.08
-1.664800e-01,-0.06
-1.664600e-01,-0.04
-1.664400e-01,-0.04
-1.664200e-01,-0.06
-1.664000e-01,-0.02
-1.663800e-01,-0.04
-1.663600e-01,-0.02
-1.663400e-01,0
-1.663200e-01,-0.02
-1.663000e-01,-0.06
-1.662800e-01,-0.08
-1.662600e-01,-0.06
-1.662400e-01,-0.04
-1.662200e-01,-0.02
-1.662000e-01,-0.02
-1.661800e-01,-0.02
-1.661600e-01,-0.08
-1.661400e-01,-0.06
-1.661200e-01,-0.02
-1.661000e-01,-0.02
-1.660800e-01,-0.02
-1.660600e-01,-0.04
-1.660400e-01,-0.02
-1.660200e-01,-0.02
-1.660000e-01,-0.02
-1.659800e-01,-0.02
-1.659600e-01,0
-1.659400e-01,-0.06
-1.659200e-01,-0.08
-1.659000e-01,-0.08
-1.658800e-01,-0.06
-1.658600e-01,-0.04
-1.658400e-01,-0.02
-1.658200e-01,-0.02
-1.658000e-01,-0.04
-1.657800e-01,-0.08
-1.657600e-01,-0.08
-1.657400e-01,-0.04
-1.657200e-01,-0.02
-1.657000e-01,0
-1.656800e-01,0
-1.656600e-01,-0.02
-1.656400e-01,-0.02
-1.656200e-01,-0.06
-1.656000e-01,-0.02
-1.655800e-01,0
-1.655600e-01,0
-1.655400e-01,-0.02
-1.655200e-01,-0.04
-1.655000e-01,-0.1
-1.654800e-01,-0.08
-1.654600e-01,-0.04
-1.654400e-01,-0.02
-1.654200e-01,0
-1.654000e-01,-0.02
-1.653800e-01,-0.02
-1.653600e-01,-0.02
-1.653400e-01,-0.06
-1.653200e-01,-0.04
-1.653000e-01,-0.02
-1.652800e-01,-0.04
-1.652600e-01,-0.04
-1.652400e-01,-0.08
-1.652200e-01,-0.06
-1.652000e-01,-0.02
-1.651800e-01,-0.02
-1.651600e-01,0
-1.651400e-01,-0.04
-1.651200e-01,-0.02
-1.651000e-01,-0.02
-1.650800e-01,-0.02
-1.650600e-01,-0.02
-1.650400e-01,-0.02
-1.650200e-01,0
-1.650000e-01,0
-1.649800e-01,-0.02
-1.649600e-01,-0.02
-1.649400e-01,0
-1.649200e-01,0
-1.649000e-01,-0.02
-1.648800e-01,-0.04
-1.648600e-01,-0.04
-1.648400e-01,-0.02
-1.648200e-01,-0.02
-1.648000e-01,-0.02
-1.647800e-01,-0.02
-1.647600e-01,-0.02
-1.647400e-01,-0.04
-1.647200e-01,-0.02
-1.647000e-01,-0.02
-1.646800e-01,-0.02
-1.646600e-01,0
-1.646400e-01,-0.02
-1.646200e-01,-0.02
-1.646000e-01,-0.02
-1.645800e-01,-0.02
-1.645600e-01,-0.02
-1.645400e-01,-0.02
-1.645200e-01,-0.02
-1.645000e-01,-0.02
-1.644800e-01,-0.06
-1.644600e-01,-0.02
-1.644400e-01,0
-1.644200e-01,-0.02
-1.644000e-01,0
-1.643800e-01,0
-1.643600e-01,-0.02
-1.643400e-01,-0.02
-1.643200e-01,-0.04
-1.643000e-01,-0.02
-1.642800e-01,-0.04
-1.642600e-01,-0.02
-1.642400e-01,0.02
-1.642200e-01,0
-1.642000e-01,-0.02
-1.641800e-01,-0.04
-1.641600e-01,-0.06
-1.641400e-01,-0.06
-1.641200e-01,-0.02
-1.641000e-01,0
-1.640800e-01,-0.02
-1.640600e-01,-0.02
-1.640400e-01,-0.04
-1.640200e-01,-0.04
-1.640000e-01,-0.02
-1.639800e-01,-0.02
-1.639600e-01,-0.02
-1.639400e-01,-0.04
-1.639200e-01,-0.02
-1.639000e-01,-0.02
-1.638800e-01,-0.02
-1.638600e-01,0
-1.638400e-01,0
-1.638200e-01,0
-1.638000e-01,-0.02
-1.637800e-01,-0.06
-1.637600e-01,-0.06
-1.637400e-01,-0.04
-1.637200e-01,-0.02
-1.637000e-01,-0.02
-1.636800e-01,-0.02
-1.636600e-01,-0.02
-1.636400e-01,-0.06
-1.636200e-01,-0.06
-1.636000e-01,-0.04
-1.635800e-01,-0.04
-1.635600e-01,-0.04
-1.635400e-01,-0.02
-1.635200e-01,-0.04
-1.635000e-01,-0.04
-1.634800e-01,-0.04
-1.634600e-01,-0.06
-1.634400e-01,-0.04
-1.634200e-01,-0.02
-1.634000e-01,0
-1.633800e-01,-0.02
-1.633600e-01,-0.02
-1.633400e-01,-0.02
-1.633200e-01,0
-1.633000e-01,0
-1.632800e-01,-0.02
-1.632600e-01,-0.04
-1.632400e-01,-0.04
-1.632200e-01,-0.08
-1.632000e-01,-0.06
-1.631800e-01,-0.02
-1.631600e-01,-0.02
-1.631400e-01,0
-1.631200e-01,-0.02
-1.631000e-01,-0.02
-1.630800e-01,-0.04
-1.630600e-01,-0.06
-1.630400e-01,-0.08
-1.630200e-01,-0.04
-1.630000e-01,-0.02
-1.629800e-01,-0.02
-1.629600e-01,-0.02
-1.629400e-01,-0.02
-1.629200e-01,-0.02
-1.629000e-01,-0.02
-1.628800e-01,-0.02
-1.628600e-01,-0.04
-1.628400e-01,-0.06
-1.628200e-01,-0.04
-1.628000e-01,-0.02
-1.627800e-01,-0.02
-1.627600e-01,-0.02
-1.627400e-01,-0.02
-1.627200e-01,-0.02
-1.627000e-01,-0.04
-1.626800e-01,-0.04
-1.626600e-01,-0.02
-1.626400e-01,0
-1.626200e-01,-0.02
-1.626000e-01,-0.02
-1.625800e-01,-0.02
-1.625600e-01,-0.02
-1.625400e-01,-0.02
-1.625200e-01,-0.02
-1.625000e-01,-0.02
-1.624800e-01,-0.02
-1.624600e-01,-0.02
-1.624400e-01,-0.02
-1.624200e-01,-0.02
-1.624000e-01,-0.02
-1.623800e-01,-0.02
-1.623600e-01,-0.04
-1.623400e-01,-0.06
-1.623200e-01,-0.04
-1.623000e-01,-0.02
-1.622800e-01,-0.02
-1.622600e-01,-0.02
-1.622400e-01,-0.02
-1.622200e-01,-0.06
-1.622000e-01,-0.08
-1.621800e-01,-0.08
-1.621600e-01,-0.04
-1.621400e-01,-0.02
-1.621200e-01,0
-1.621000e-01,-0.02
-1.620800e-01,-0.02
-1.620600e-01,-0.02
-1.620400e-01,-0.02
-1.620200e-01,0
-1.620000e-01,-0.02
-1.619800e-01,-0.02
-1.619600e-01,-0.02
-1.619400e-01,-0.02
-1.619200e-01,0
-1.619000e-01,0.04
-1.618800e-01,0
-1.618600e-01,-0.02
-1.618400e-01,-0.04
-1.618200e-01,-0.02
-1.618000e-01,0.02
-1.617800e-01,0.02
-1.617600e-01,0
-1.617400e-01,-0.02
-1.617200e-01,-0.04
-1.617000e-01,-0.06
-1.616800e-01,-0.04
-1.616600e-01,-0.02
-1.616400e-01,-0.02
-1.616200e-01,-0.02
-1.616000e-01,-0.04
-1.615800e-01,-0.04
-1.615600e-01,-0.04
-1.615400e-01,-0.04
-1.615200e-01,-0.02
-1.615000e-01,-0.02
-1.614800e-01,-0.02
-1.614600e-01,-0.02
-1.614400e-01,-0.06
-1.614200e-01,-0.04
-1.614000e-01,-0.02
-1.613800e-01,-0.02
-1.613600e-01,-0.02
-1.613400e-01,-0.02
-1.613200e-01,-0.02
-1.613000e-01,0
-1.612800e-01,0.02
-1.612600e-01,0
-1.612400e-01,0
-1.612200e-01,-0.02
-1.612000e-01,-0.02
-1.611800e-01,-0.02
-1.611600e-01,-0.02
-1.611400e-01,-0.02
-1.611200e-01,-0.04
-1.611000e-01,-0.04
-1.610800e-01,-0.02
-1.610600e-01,-0.02
-1.610400e-01,-0.02
-1.610200e-01,-0.04
-1.610000e-01,-0.02
-1.609800e-01,-0.02
-1.609600e-01,0
-1.609400e-01,-0.02
-1.609200e-01,-0.04
-1.609000e-01,-0.06
-1.608800e-01,-0.08
-1.608600e-01,-0.04
-1.608400e-01,0
-1.608200e-01,0
-1.608000e-01,0.02
-1.607800e-01,-0.02
-1.607600e-01,-0.02
-1.607400e-01,0.02
-1.607200e-01,0
-1.607000e-01,-0.02
-1.606800e-01,-0.04
-1.606600e-01,-0.08
-1.606400e-01,-0.04
-1.606200e-01,-0.02
-1.606000e-01,0.02
-1.605800e-01,-0.02
-1.605600e-01,-0.06
-1.605400e-01,-0.06
-1.605200e-01,-0.06
-1.605000e-01,-0.02
-1.604800e-01,-0.02
-1.604600e-01,0.02
-1.604400e-01,-0.02
-1.604200e-01,-0.04
-1.604000e-01,-0.06
-1.603800e-01,-0.02
-1.603600e-01,-0.02
-1.603400e-01,0
-1.603200e-01,-0.02
-1.603000e-01,-0.02
-1.602800e-01,-0.04
-1.602600e-01,-0.04
-1.602400e-01,-0.06
-1.602200e-01,-0.02
-1.602000e-01,-0.04
-1.601800e-01,-0.04
